Observation id,Behavior,Behavior type,Start (s),Stop (s),coder
Ender,interacting with tupperware,STATE,1009.21,1009.377,Amanda
Ender,interacting with tupperware,STATE,1009.61,1009.776,Amanda
Ender,interacting with tupperware,STATE,1010.01,1010.143,Amanda
Ender,interacting with tupperware,STATE,1010.376,1010.51,Amanda
Ender,interacting with tupperware,STATE,1010.776,1010.909,Amanda
Ender,interacting with tupperware,STATE,1011.176,1011.343,Amanda
Ender,interacting with tupperware,STATE,1011.609,1011.776,Amanda
Ender,interacting with tupperware,STATE,1012.109,1012.276,Amanda
Ender,interacting with tupperware,STATE,1012.476,1012.642,Amanda
Ender,interacting with tupperware,STATE,1012.876,1013.076,Amanda
Ender,interacting with tupperware,STATE,1013.309,1013.509,Amanda
Ender,interacting with tupperware,STATE,1013.609,1014.009,Amanda
Ender,interacting with tupperware,STATE,1014.609,1014.775,Amanda
Ender,interacting with tupperware,STATE,1015.008,1015.208,Amanda
Ender,interacting with tupperware,STATE,1015.442,1015.575,Amanda
Ender,interacting with tupperware,STATE,1015.808,1015.975,Amanda
Ender,interacting with tupperware,STATE,1016.241,1016.408,Amanda
Ender,interacting with tupperware,STATE,1016.608,1016.775,Amanda
Ender,interacting with tupperware,STATE,1017.041,1017.141,Amanda
Ender,interacting with tupperware,STATE,1017.474,1017.841,Amanda
Ender,interacting with tupperware,STATE,1017.974,1019.041,Amanda
Ender,interacting with tupperware,STATE,1019.107,1020.24,Amanda
Ender,interacting with tupperware,STATE,1021.04,1021.174,Amanda
Ender,interacting with tupperware,STATE,1021.407,1021.573,Amanda
Ender,interacting with tupperware,STATE,1021.807,1022.04,Amanda
Ender,interacting with tupperware,STATE,1022.273,1022.473,Amanda
Ender,interacting with tupperware,STATE,1022.706,1022.873,Amanda
Ender,interacting with tupperware,STATE,1023.106,1023.24,Amanda
Ender,interacting with tupperware,STATE,1023.506,1023.673,Amanda
Ender,interacting with tupperware,STATE,1023.906,1024.073,Amanda
Ender,interacting with tupperware,STATE,1024.306,1024.473,Amanda
Ender,interacting with tupperware,STATE,1025.172,1025.939,Amanda
Ender,interacting with tupperware,STATE,1026.672,1028.672,Amanda
Ender,interacting with tupperware,STATE,1029.371,1029.738,Amanda
Ender,interacting with tupperware,STATE,1030.205,1030.371,Amanda
Ender,interacting with tupperware,STATE,1030.604,1030.804,Amanda
Ender,interacting with tupperware,STATE,1031.038,1031.438,Amanda
Ender,interacting with tupperware,STATE,1031.804,1031.971,Amanda
Ender,interacting with tupperware,STATE,1032.204,1032.404,Amanda
Ender,interacting with tupperware,STATE,1032.604,1032.804,Amanda
Ender,interacting with tupperware,STATE,1033.004,1033.204,Amanda
Ender,interacting with tupperware,STATE,1033.404,1033.604,Amanda
Ender,interacting with tupperware,STATE,1033.904,1034.137,Amanda
Ender,interacting with tupperware,STATE,1034.337,1034.537,Amanda
Ender,interacting with tupperware,STATE,1034.77,1034.97,Amanda
Ender,interacting with tupperware,STATE,1035.137,1037.403,Amanda
Ender,interacting with tupperware,STATE,1037.436,1037.769,Amanda
Ender,interacting with tupperware,STATE,1037.836,1038.169,Amanda
Ender,interacting with tupperware,STATE,1038.269,1038.602,Amanda
Ender,interacting with tupperware,STATE,1038.702,1038.836,Amanda
Ender,interacting with tupperware,STATE,1038.969,1041.902,Amanda
Ender,looking at owner,POINT,1047.234,1047.234,Amanda
Ender,interacting with tupperware,STATE,1050.266,1050.633,Amanda
Ender,interacting with tupperware,STATE,1050.699,1050.866,Amanda
Ender,interacting with tupperware,STATE,1051.099,1051.332,Amanda
Ender,interacting with tupperware,STATE,1051.533,1053.699,Amanda
Ender,interacting with tupperware,STATE,1053.832,1055.032,Amanda
Ender,interacting with tupperware,STATE,1055.232,1055.565,Amanda
Ender,interacting with tupperware,STATE,1055.665,1056.764,Amanda
Ender,interacting with tupperware,STATE,1057.664,1057.831,Amanda
Ender,interacting with tupperware,STATE,1057.997,1058.197,Amanda
Ender,interacting with tupperware,STATE,1058.397,1058.564,Amanda
Ender,interacting with tupperware,STATE,1058.764,1058.964,Amanda
Ender,interacting with tupperware,STATE,1059.164,1059.33,Amanda
Ender,interacting with tupperware,STATE,1059.53,1059.73,Amanda
Ender,interacting with tupperware,STATE,1059.897,1060.097,Amanda
Ender,interacting with tupperware,STATE,1060.297,1060.464,Amanda
Ender,interacting with tupperware,STATE,1060.697,1060.93,Amanda
Ender,interacting with tupperware,STATE,1061.197,1061.363,Amanda
Ender,interacting with tupperware,STATE,1061.63,1061.83,Amanda
Ender,interacting with tupperware,STATE,1061.93,1062.563,Amanda
Ender,interacting with tupperware,STATE,1062.996,1063.13,Amanda
Ender,interacting with tupperware,STATE,1063.463,1063.663,Amanda
Ender,interacting with tupperware,STATE,1063.929,1064.629,Amanda
Ender,interacting with tupperware,STATE,1071.494,1071.961,Amanda
Ender,alternating gaze,POINT,1072.694,1072.694,Amanda
Ender,interacting with tupperware,STATE,1074.393,1074.593,Amanda
Ender,interacting with tupperware,STATE,1074.893,1075.026,Amanda
Ender,interacting with tupperware,STATE,1075.326,1075.46,Amanda
Ender,interacting with tupperware,STATE,1075.96,1076.026,Amanda
Ender,interacting with tupperware,STATE,1076.393,1076.559,Amanda
Ender,interacting with tupperware,STATE,1077.026,1077.059,Amanda
Ender,interacting with tupperware,STATE,1077.359,1077.559,Amanda
Ender,interacting with tupperware,STATE,1077.959,1078.059,Amanda
Ender,interacting with tupperware,STATE,1083.058,1083.224,Amanda
Ender,interacting with tupperware,STATE,1083.491,1083.624,Amanda
Ender,interacting with tupperware,STATE,1091.056,1092.655,Amanda
Ender,interacting with tupperware,STATE,1093.055,1093.222,Amanda
Ender,interacting with tupperware,STATE,1093.555,1093.722,Amanda
Ender,interacting with tupperware,STATE,1094.022,1094.155,Amanda
Ender,End,POINT,1094.488,1094.488,Amanda
Remi,Start,POINT,32.785,32.785,Amanda
Remi,looking at owner,POINT,32.785,32.785,Amanda
Remi,alternating gaze,POINT,33.385,33.385,Amanda
Remi,interacting with tupperware,STATE,35.618,40.255,Amanda
Remi,interacting with tupperware,STATE,40.922,43.29,Amanda
Remi,interacting with tupperware,STATE,44.857,47.892,Amanda
Remi,alternating gaze,POINT,49.027,49.027,Amanda
Remi,interacting with tupperware,STATE,53.828,57.698,Amanda
Remi,interacting with tupperware,STATE,59.632,66.535,Amanda
Remi,interacting with tupperware,STATE,83.945,87.113,Amanda
Remi,looking at owner,POINT,96.452,96.452,Amanda
Remi,alternating gaze,POINT,97.352,97.352,Amanda
Remi,alternating gaze,POINT,115.462,115.462,Amanda
Remi,alternating gaze,POINT,124.4,124.4,Amanda
Remi,looking at owner,POINT,144.645,144.645,Amanda
Remi,soundboard press,POINT,145.712,145.712,Amanda
Remi,soundboard press,POINT,146.612,146.612,Amanda
Remi,soundboard press,POINT,147.713,147.713,Amanda
Remi,looking at owner,POINT,148.947,148.947,Amanda
Remi,looking at owner,POINT,198.14,198.14,Amanda
Remi,looking at owner,POINT,201.842,201.842,Amanda
Remi,alternating gaze,POINT,203.343,203.343,Amanda
Remi,End,POINT,212.782,212.782,Amanda
Remi,Start,POINT,278.217,278.217,Amanda
Remi,interacting with tupperware,STATE,279.183,284.053,Amanda
Remi,interacting with tupperware,STATE,285.153,289.857,Amanda
Remi,interacting with tupperware,STATE,290.923,296.46,Amanda
Remi,alternating gaze,POINT,299.628,299.628,Amanda
Remi,interacting with tupperware,STATE,306.865,311.468,Amanda
Remi,interacting with tupperware,STATE,314.235,318.172,Amanda
Remi,interacting with tupperware,STATE,322.84,326.175,Amanda
Remi,interacting with tupperware,STATE,326.675,330.045,Amanda
Remi,interacting with tupperware,STATE,348.588,368.432,Amanda
Remi,interacting with tupperware,STATE,371.533,374.235,Amanda
Remi,interacting with tupperware,STATE,374.902,376.068,Amanda
Remi,alternating gaze,POINT,376.937,376.937,Amanda
Remi,bark/whine vocalization,POINT,381.505,381.505,Amanda
Remi,looking at owner,POINT,427.763,427.763,Amanda
Remi,alternating gaze,POINT,437.735,437.735,Amanda
Remi,looking at owner,POINT,456.245,456.245,Amanda
Remi,End,POINT,458.213,458.213,Amanda
Remi,Start,POINT,513.877,513.877,Amanda
Remi,interacting with tupperware,STATE,515.01,515.11,Amanda
Remi,interacting with tupperware,STATE,528.05,531.185,Amanda
Remi,interacting with tupperware,STATE,533.453,567.405,Amanda
Remi,interacting with tupperware,STATE,570.407,572.575,Amanda
Remi,interacting with tupperware,STATE,575.043,578.712,Amanda
Remi,interacting with tupperware,STATE,579.912,582.347,Amanda
Remi,interacting with tupperware,STATE,594.787,604.392,Amanda
Remi,alternating gaze,POINT,604.758,604.758,Amanda
Remi,looking at owner,POINT,608.593,608.593,Amanda
Remi,looking at owner,POINT,621.435,621.435,Amanda
Remi,alternating gaze,POINT,621.868,621.868,Amanda
Remi,looking at owner,POINT,624.903,624.903,Amanda
Remi,looking at owner,POINT,627.672,627.672,Amanda
Remi,looking at owner,POINT,628.905,628.905,Amanda
Remi,looking at owner,POINT,635.208,635.208,Amanda
Remi,End,POINT,693.873,693.873,Amanda
Remi,Start,POINT,748.87,748.87,Amanda
Remi,interacting with tupperware,STATE,751.238,754.807,Amanda
Remi,alternating gaze,POINT,756.342,756.342,Amanda
Remi,interacting with tupperware,STATE,760.577,772.485,Amanda
Remi,interacting with tupperware,STATE,773.518,780.623,Amanda
Remi,interacting with tupperware,STATE,782.757,789.295,Amanda
Remi,interacting with tupperware,STATE,798.667,801.135,Amanda
Remi,interacting with tupperware,STATE,804.303,804.97,Amanda
Remi,interacting with tupperware,STATE,806.338,811.475,Amanda
Remi,alternating gaze,POINT,812.708,812.708,Amanda
Remi,interacting with tupperware,STATE,824.382,824.65,Amanda
Remi,looking at owner,POINT,833.455,833.455,Amanda
Remi,looking at owner,POINT,843.493,843.493,Amanda
Remi,looking at owner,POINT,851.798,851.798,Amanda
Remi,alternating gaze,POINT,852.567,852.567,Amanda
Remi,looking at owner,POINT,876.447,876.447,Amanda
Remi,looking at owner,POINT,927.412,927.412,Amanda
Remi,End,POINT,928.878,928.878,Amanda
Remi,Start,POINT,987.08,987.08,Amanda
Remi,alternating gaze,POINT,1002.99,1002.99,Amanda
Remi,looking at owner,POINT,1038.778,1038.778,Amanda
Remi,alternating gaze,POINT,1059.958,1059.958,Amanda
Remi,End,POINT,1167.088,1167.088,Amanda
Charley,Start,POINT,55.135,55.135,Amanda
Charley,interacting with tupperware,STATE,56.368,57.302,Amanda
Charley,looking at owner,POINT,59.737,59.737,Amanda
Charley,alternating gaze,POINT,62.705,62.705,Amanda
Charley,nudging/scratching/paw owner,POINT,66.242,66.242,Amanda
Charley,looking at owner,POINT,67.608,67.608,Amanda
Charley,looking at owner,POINT,84.085,84.085,Amanda
Charley,alternating gaze,POINT,84.953,84.953,Amanda
Charley,looking at owner,POINT,86.787,86.787,Amanda
Charley,positioning in front of owner,POINT,98.595,98.595,Amanda
Charley,looking at owner,POINT,106.567,106.567,Amanda
Charley,interacting with tupperware,STATE,123.243,123.777,Amanda
Charley,interacting with tupperware,STATE,124.912,127.38,Amanda
Charley,alternating gaze,POINT,134.917,134.917,Amanda
Charley,interacting with tupperware,STATE,146.325,146.725,Amanda
Charley,interacting with tupperware,STATE,147.025,148.258,Amanda
Charley,interacting with tupperware,STATE,148.425,148.66,Amanda
Charley,interacting with tupperware,STATE,148.96,149.56,Amanda
Charley,interacting with tupperware,STATE,151.06,151.795,Amanda
Charley,interacting with tupperware,STATE,151.995,152.728,Amanda
Charley,interacting with tupperware,STATE,153.062,154.23,Amanda
Charley,interacting with tupperware,STATE,154.73,155.197,Amanda
Charley,interacting with tupperware,STATE,155.33,157.198,Amanda
Charley,alternating gaze,POINT,189.418,189.418,Amanda
Charley,interacting with tupperware,STATE,190.285,232.078,Amanda
Charley,End,POINT,235.147,235.147,Amanda
Charley,Start,POINT,350.118,350.118,Amanda
Charley,looking at owner,POINT,350.118,350.118,Amanda
Charley,alternating gaze,POINT,350.552,350.552,Amanda
Charley,interacting with tupperware,STATE,353.22,355.155,Amanda
Charley,interacting with tupperware,STATE,356.555,358.323,Amanda
Charley,interacting with tupperware,STATE,358.79,360.058,Amanda
Charley,interacting with tupperware,STATE,361.525,364.56,Amanda
Charley,alternating gaze,POINT,365.362,365.362,Amanda
Charley,nudging/scratching/paw owner,POINT,368.897,368.897,Amanda
Charley,positioning in front of owner,POINT,373.065,373.065,Amanda
Charley,nudging/scratching/paw owner,POINT,374.933,374.933,Amanda
Charley,bark/whine vocalization,POINT,416.293,416.293,Amanda
Charley,bark/whine vocalization,POINT,426.398,426.398,Amanda
Charley,bark/whine vocalization,POINT,435.838,435.838,Amanda
Charley,bark/whine vocalization,POINT,441.008,441.008,Amanda
Charley,bark/whine vocalization,POINT,443.643,443.643,Amanda
Charley,bark/whine vocalization,POINT,445.912,445.912,Amanda
Charley,bark/whine vocalization,POINT,451.682,451.682,Amanda
Charley,bark/whine vocalization,POINT,456.985,456.985,Amanda
Charley,bark/whine vocalization,POINT,462.855,462.855,Amanda
Charley,interacting with tupperware,STATE,479.832,480.165,Amanda
Charley,interacting with tupperware,STATE,480.4,480.7,Amanda
Charley,interacting with tupperware,STATE,483.102,484.368,Amanda
Charley,alternating gaze,POINT,484.902,484.902,Amanda
Charley,nudging/scratching/paw owner,POINT,488.103,488.103,Amanda
Charley,looking at owner,POINT,498.477,498.477,Amanda
Charley,positioning in front of owner,POINT,500.478,500.478,Amanda
Charley,soundboard press,POINT,517.622,517.622,Amanda
Charley,looking at owner,POINT,518.657,518.657,Amanda
Charley,looking at owner,POINT,527.228,527.228,Amanda
Charley,bark/whine vocalization,POINT,528.53,528.53,Amanda
Charley,End,POINT,530.13,530.13,Amanda
Charley,Start,POINT,657.81,657.81,Amanda
Charley,interacting with tupperware,STATE,659.177,659.745,Amanda
Charley,interacting with tupperware,STATE,660.178,668.217,Amanda
Charley,interacting with tupperware,STATE,668.95,669.683,Amanda
Charley,interacting with tupperware,STATE,670.752,670.852,Amanda
Charley,looking at owner,POINT,677.488,677.488,Amanda
Charley,interacting with tupperware,STATE,692.065,693.065,Amanda
Charley,soundboard press,POINT,696.233,696.233,Amanda
Charley,looking at owner,POINT,696.9,696.9,Amanda
Charley,bark/whine vocalization,POINT,701.037,701.037,Amanda
Charley,bark/whine vocalization,POINT,704.705,704.705,Amanda
Charley,bark/whine vocalization,POINT,708.642,708.642,Amanda
Charley,looking at owner,POINT,799.265,799.265,Amanda
Charley,alternating gaze,POINT,799.665,799.665,Amanda
Charley,End,POINT,837.822,837.822,Amanda
Charley,Start,POINT,916.37,916.37,Amanda
Charley,interacting with tupperware,STATE,917.172,920.64,Amanda
Charley,interacting with tupperware,STATE,921.073,921.24,Amanda
Charley,interacting with tupperware,STATE,921.942,925.51,Amanda
Charley,interacting with tupperware,STATE,925.61,926.143,Amanda
Charley,interacting with tupperware,STATE,926.177,926.677,Amanda
Charley,interacting with tupperware,STATE,926.977,927.612,Amanda
Charley,interacting with tupperware,STATE,927.845,929.412,Amanda
Charley,interacting with tupperware,STATE,929.847,931.48,Amanda
Charley,interacting with tupperware,STATE,932.247,933.348,Amanda
Charley,interacting with tupperware,STATE,933.782,934.582,Amanda
Charley,interacting with tupperware,STATE,934.682,937.05,Amanda
Charley,interacting with tupperware,STATE,939.485,940.92,Amanda
Charley,interacting with tupperware,STATE,941.62,941.787,Amanda
Charley,interacting with tupperware,STATE,944.422,944.755,Amanda
Charley,interacting with tupperware,STATE,944.922,947.49,Amanda
Charley,interacting with tupperware,STATE,948.057,949.658,Amanda
Charley,interacting with tupperware,STATE,950.925,951.627,Amanda
Charley,looking at owner,POINT,954.595,954.595,Amanda
Charley,interacting with tupperware,STATE,963.067,963.7,Amanda
Charley,interacting with tupperware,STATE,964.802,965.202,Amanda
Charley,interacting with tupperware,STATE,966.002,966.535,Amanda
Charley,bark/whine vocalization,POINT,977.942,977.942,Amanda
Charley,looking at owner,POINT,978.577,978.577,Amanda
Charley,bark/whine vocalization,POINT,979.843,979.843,Amanda
Charley,bark/whine vocalization,POINT,988.115,988.115,Amanda
Charley,bark/whine vocalization,POINT,993.218,993.218,Amanda
Charley,bark/whine vocalization,POINT,998.388,998.388,Amanda
Charley,bark/whine vocalization,POINT,1000.923,1000.923,Amanda
Charley,bark/whine vocalization,POINT,1005.86,1005.86,Amanda
Charley,looking at owner,POINT,1014.498,1014.498,Amanda
Charley,bark/whine vocalization,POINT,1021.803,1021.803,Amanda
Charley,End,POINT,1096.383,1096.383,Amanda
Charley,Start,POINT,1194.677,1194.677,Amanda
Charley,interacting with tupperware,STATE,1194.677,1195.012,Amanda
Charley,interacting with tupperware,STATE,1195.145,1195.378,Amanda
Charley,interacting with tupperware,STATE,1195.912,1196.778,Amanda
Charley,interacting with tupperware,STATE,1197.345,1197.713,Amanda
Charley,interacting with tupperware,STATE,1198.49,1199.513,Amanda
Charley,interacting with tupperware,STATE,1201.548,1201.882,Amanda
Charley,interacting with tupperware,STATE,1202.382,1204.25,Amanda
Charley,interacting with tupperware,STATE,1204.75,1205.25,Amanda
Charley,interacting with tupperware,STATE,1205.952,1206.185,Amanda
Charley,interacting with tupperware,STATE,1206.485,1206.785,Amanda
Charley,interacting with tupperware,STATE,1207.018,1207.618,Amanda
Charley,interacting with tupperware,STATE,1209.053,1209.253,Amanda
